12561 10
7058 0 21
4329 0 11
8822 2 1
2754 3 3
4311 1 1
11949 0 10
9988 0 13
3337 0 1
608 0 1
6855 0 1
4894 0 22
1207 3 1
10654 6 1
997 3 1
10619 0 1
8658 0 1
9769 0 1
3134 0 5
1173 0 1
7660 0 2
4675 0 1
12336 3 1
7836 3 2
11168 0 26
8199 0 1
3939 0 4
10783 0 1
11600 3 1
8013 3 1
5656 3 1
2387 3 1
11673 1 1
5462 3 1
241 6 1
10965 0 1
9004 0 25
12506 0 2
2353 0 1
392 0 1
1775 0 1
8006 0 2
6045 0 5
8819 3 1
4194 6 1
11770 0 1
8785 0 1
2150 0 1
189 0 2
6420 0 1
7787 0 1
5826 0 1
8161 3 1
1673 3 1
11311 0 1
9350 0 1
2699 0 4
994 0 16
6201 0 1
4240 0 1
11869 0 22
4672 3 1
1795 3 1
6128 6 1
7216 4 1
12116 0 1
10155 0 1
3504 0 1
535 0 1
7022 0 1
5061 0 1
12276 6 1
11465 3 1
10530 0 1
11897 0 1
9936 0 3
3301 0 1
1340 0 1
7571 0 2
4842 0 1
1923 3 1
7386 1 1
3699 2 1
10327 0 1
8366 0 1
3850 0 1
1121 0 3
7352 0 21
5407 0 19
9884 6 1
10910 1 1
9674 6 1
10106 5 1
11132 0 3
9171 0 2
12417 0 1
2520 0 24
3647 0 2
1686 0 2
8173 0 2
5188 0 11
5771 3 1
11681 0 1
8952 0 22
2061 0 6
356 0 11
6587 0 1
7698 0 9
5993 0 1
5543 4 1
11478 0 1
9517 0 20
10283 0 1
905 0 1
11672 0 23
5456 5 1
12053 0 2
162 4 1
6967 3 1
11185 0 1
12283 0 10
9298 0 2
2663 0 28
702 0 1
6933 0 1
4204 0 8
4787 3 1
10697 0 3
11808 0 1
9863 0 1
3212 0 7
1507 0 1
6714 0 1
4753 0 30
8567 3 1
10494 0 1
8533 0 4
4017 0 2
1032 0 1
7535 0 1
5574 0 1
936 4 1
11043 0 2
8314 0 1
2447 0 22
3814 0 1
1853 0 1
8084 0 1
5355 0 12
8579 6 1
1202 5 1
10824 0 1
8879 0 1
12381 0 1
2228 0 1
267 0 2
1634 0 1
12280 3 1
5904 0 1
11423 3 1
1131 6 1
10806 3 1
3243 4 1
11645 0 2
9684 0 1
3033 0 1
48 0 1
6295 0 12
4590 0 1
5701 0 2
9243 3 1
4618 6 1
12194 0 3
9465 0 5
896 0 1
2574 0 1
869 0 1
7100 0 1
4115 0 17
252 6 1
9015 4 1
1770 4 1
6449 3 1
11991 0 17
10030 0 24
3379 0 1
1418 0 1
6881 0 1
4920 0 1
4319 6 1
5519 3 1
10405 0 2
8700 0 1
9811 0 4
3160 0 3
1215 0 3
7446 0 1
4717 0 5
8824 0 1
1005 4 1
12145 3 1
11210 0 1
8225 0 3
3725 0 2
2020 0 1
7227 0 1
5266 0 1
1579 3 1
11007 0 1
9046 0 20
12292 0 1
2395 0 2
434 0 3
1545 0 1
8032 0 1
6087 0 14
4112 3 1
5646 1 1
6967 7 1
11556 0 33
8827 0 1
2944 0 1
231 0 1
6462 0 1
11988 3 1
5868 0 1
3376 3 1
11371 3 1
11337 0 2
9376 0 23
2741 0 1
780 0 1
6243 0 1
4282 0 6
1212 3 1
10124 3 1
1002 3 1
12158 0 7
10197 0 1
3546 0 3
561 0 1
6792 0 1
5103 0 1
7224 3 1
7721 5 1
6118 4 1
10572 0 1
8611 0 34
9978 0 1
3087 0 1
1382 0 1
7613 0 24
4628 0 1
9008 0 2
765 2 1
4850 3 1
2373 0 1
10353 0 1
8392 0 1
3892 0 1
1931 0 1
7394 0 4
5433 0 28
8991 3 1
6891 6 1
811 4 1
4313 4 1
10918 0 1
9213 0 1
12459 0 32
2306 0 1
3673 0 1
1712 0 1
7959 0 1
5230 0 1
1209 5 1
4764 4 1
11723 0 1
8738 0 2
2103 0 2
142 0 13
6629 0 1
7740 0 1
5779 0 1
8113 3 1
9559 0 9
2908 0 2
947 0 8
6154 0 1
11671 6 1
10452 6 1
12222 2 1
3491 3 1
8590 6 1
12069 0 2
9340 0 2
4048 0 1
3457 0 1
728 0 1
6975 0 3
5014 0 3
9306 3 1
10739 0 14
11850 0 1
9889 0 1
3254 0 1
1293 0 1
6756 0 3
4795 0 3
12456 3 1
9854 5 1
7956 3 1
9695 4 1
7339 3 1
10264 0 1
9352 5 1
4059 0 1
1074 0 1
7305 0 10
5600 0 1
7807 0 12
3472 4 1
9624 3 1
10246 3 1
10470 3 1
11085 0 1
9124 0 1
2473 0 1
3584 0 1
1895 0 1
8126 0 16
5141 0 1
944 3 1
6188 6 1
1525 5 1
9090 3 1
2887 2 1
10866 0 1
8905 0 9
2270 0 6
309 0 2
4412 2 1
7907 0 3
5946 0 1
6255 3 1
1793 3 1
11431 0 14
9726 0 10
2819 0 1
90 0 1
6321 0 1
4360 0 2
5743 0 2
12270 1 1
8236 4 1
8956 3 1
5277 4 1
12236 0 1
9251 0 1
2600 0 1
655 0 20
7142 0 1
4157 0 1
4056 3 1
11002 4 1
12303 4 1
11585 3 2
10650 0 1
12017 0 3
10056 0 1
3421 0 2
1460 0 1
6667 0 1
4962 0 5
9455 6 1
10447 0 14
8486 0 1
9853 0 32
3970 0 2
1241 0 1
7472 0 22
5527 0 2
10380 3 1
8675 5 1
9040 3 1
8071 3 1
10226 5 1
11020 0 1
11252 0 21
8267 0 10
3767 0 1
1806 0 1
7269 0 1
5308 0 1
686 4 1
3116 5 1
10777 0 12
9072 0 17
12334 0 1
1406 5 1
476 0 14
1587 0 1
7818 0 5
6113 0 5
9054 3 1
12215 2 1
8590 3 1
11598 0 1
9637 0 1
2986 0 13
1 0 10
6488 0 2
4543 0 12
9020 6 1
7405 4 1
8986 5 1
11379 0 2
9418 0 3
3235 5 1
2783 0 1
822 0 1
10444 3 1
4324 0 2
2166 2 1
7954 4 1
11928 0 1
10239 0 3
3332 0 3
603 0 1
6834 0 1
4873 0 1
1803 5 1
11403 0 2
11293 3 1
10614 0 1
8653 0 1
9764 0 1
3113 0 2
1152 0 1
7655 0 1
4670 0 1
11163 0 1
8434 0 1
3934 0 2
7118 5 1
7180 0 7
5475 0 1
8019 3 1
10944 0 3
8999 0 5
12501 0 5
2348 0 12
387 0 1
1754 0 1
7985 0 2
8061 3 1
11765 0 1
8780 0 2
2129 0 1
168 0 1
6415 0 1
7782 0 1
5821 0 1
600 3 1
12547 6 1
12224 5 1
7316 4 1
3144 4 1
9153 3 1
11290 0 3
9585 0 6
2694 0 1
989 0 23
6196 0 1
4235 0 1
11552 0 1
11554 0 1
7211 4 1
12111 0 1
10150 0 1
3499 0 20
514 0 1
7001 0 28
11280 0 26
8873 3 1
7177 5 1
5472 3 1
4615 3 1
5022 3 1
10525 0 1
11892 0 1
9931 0 1
3280 0 1
11406 0 2
7566 0 1
8996 3 1
8640 3 1
11476 0 30
2645 3 1
10306 0 1
8345 0 1
3845 0 1
1116 0 20
7347 0 1
5386 0 1
10101 3 2
11127 0 1
12213 5 1
2515 0 1
3626 0 1
1665 0 1
8152 0 1
5183 0 1
4232 3 1
7727 3 1
5724 2 1
11676 0 2
8947 0 1
1088 5 1
2296 0 36
351 0 1
6582 0 1
7693 0 1
1397 5 1
4946 0 7
2895 3 1
10344 0 1
11457 0 1
9496 0 1
2861 0 3
900 0 1
6363 0 1
4402 0 1
2676 1 1
7995 6 1
8376 4 1
98 3 1
12278 0 8
9293 0 25
2642 0 2
681 0 1
6912 0 1
4199 0 1
7344 3 1
4782 1 1
7150 3 1
5214 4 1
10692 0 1
11803 0 1
10098 0 34
3207 0 1
1502 0 1
6709 0 1
4748 0 1
9225 2 1
10473 0 2
8512 0 2
11440 0 1
4012 0 3
1027 0 1
7514 0 1
5553 0 1
4335 4 1
931 4 1
11973 3 1
11038 0 1
8309 0 1
3793 0 1
1832 0 1
10421 2 1
5350 0 35
1231 6 1
5745 3 1
11634 4 1
1814 3 1
9793 3 1
3186 0 6
10819 0 1
8858 0 1
12360 0 4
2223 0 1
262 0 1
1629 0 1
12275 5 1
5899 0 1
12252 3 1
4603 3 1
660 2 1
11624 0 1
9679 0 1
3028 0 1
43 0 20
6274 0 1
4569 0 1
5680 0 21
2587 3 1
12189 0 3
9460 0 1
2809 0 1
848 0 1
7095 0 31
11572 6 1
4072 6 1
4009 5 1
247 6 1
7996 4 1
4992 6 1
8110 4 1
11970 0 1
10009 0 1
3374 0 34
1413 0 1
6876 0 3
4915 0 1
5192 0 1
11585 0 2
10384 0 1
8695 0 1
9806 0 27
3155 0 6
1194 0 1
7425 0 22
7759 5 1
12272 6 1
11205 0 1
8220 0 1
3960 0 1
2015 0 3
11601 0 1
9676 3 2
11982 0 1
9235 4 1
10986 0 14
9025 0 1
10127 5 1
12543 0 25
2390 0 17
429 0 1
1540 0 1
8027 0 3
6066 0 5
4107 5 1
9608 1 1
11551 0 1
8822 0 1
2171 0 1
210 0 2
6441 0 26
4480 0 3
5863 0 1
11332 0 3
9371 0 2
10296 0 1
775 0 1
6238 0 1
4277 0 1
3575 3 1
12137 0 12
360 0 8
3541 0 1
556 0 1
6787 0 2
5082 0 1
11084 6 1
9751 3 1
1050 0 1
10567 0 1
8606 0 1
9973 0 1
3322 0 36
1361 0 1
7592 0 1
4623 0 21
6991 6 1
6472 4 1
7574 3 1
10348 0 1
8387 0 1
3887 0 1
1926 0 1
7389 0 3
5428 0 25
4641 3 1
10931 3 1
10721 3 1
10897 0 41
9192 0 1
12454 0 9
2557 0 3
3668 0 2
1707 0 1
7938 0 1
9368 3 1
3202 4 1
8557 3 1
11718 0 1
8733 0 9
2082 0 1
377 0 7
6608 0 1
7735 0 16
5774 0 1
5564 4 1
9106 5 1
3504 2 1
11499 0 1
9538 0 1
2903 0 2
11117 0 1
10564 3 1
4444 0 1
9902 0 1
12048 0 9
9335 0 2
2684 0 33
723 0 15
6954 0 1
4993 0 1
11879 3 1
3267 3 1
8366 6 1
10734 0 2
11845 0 1
11650 0 3
3233 0 2
1528 0 1
6751 0 2
4790 0 4
1103 3 1
10259 0 2
8554 0 14
4054 0 1
1069 0 17
7300 0 1
5595 0 1
3437 2 1
8139 3 1
11064 0 1
9119 0 10
2468 0 26
3835 0 1
1874 0 1
8105 0 25
5120 0 1
8600 6 1
8639 6 1
9004 6 1
10134 4 1
4309 6 1
10861 0 1
8900 0 1
12402 0 1
2249 0 1
288 0 2
6535 0 1
7902 0 1
5941 0 1
720 3 1
3749 3 1
11410 0 6
9705 0 1
3070 0 1
85 0 20
6316 0 1
10793 2 1
5722 0 1
7155 3 1
12231 0 17
9246 0 29
2595 0 1
890 0 1
7121 0 1
4136 0 1
4051 5 1
6077 4 1
4118 3 1
10645 0 1
12012 0 3
10051 0 8
3400 0 1
1455 0 1
6662 0 1
4957 0 2
221 4 1
11361 3 1
2765 3 1
10426 0 2
8465 0 5
9832 0 25
3197 0 5
1236 0 1
7467 0 1
5506 0 26
7899 5 1
5003 6 1
9814 3 1
1202 3 1
8879 2 1
12280 5 1
8262 0 1
3746 0 1
2041 0 1
7248 0 4
5303 0 25
12347 3 1
665 4 1
10596 5 1
10772 0 1
9067 0 1
12313 0 5
2416 0 2
471 0 14
1582 0 1
7813 0 6
6108 0 4
11611 3 1
3015 3 1
10994 3 1
5667 3 1
2398 3 1
9620 1 1
11577 0 1
9616 0 1
2981 0 1
252 0 1
6483 0 2
4522 0 1
5633 0 12
835 3 1
5439 4 1
7938 4 1
11374 0 2
9413 0 1
2762 0 4
801 0 1
6264 0 11
4319 0 3
2145 2 1
6863 3 1
11923 0 3
10218 0 1
3583 0 1
598 0 1
6829 0 2
4868 0 1
10803 4 1
10593 0 16
8632 0 2
9759 0 7
3108 0 5
1403 0 1
7634 0 11
9064 3 2
11007 2 1
9046 6 1
11158 0 9
8429 0 4
3913 0 1
1952 0 1
7175 0 24
5470 0 1
7199 0 34
832 4 1
4350 4 1
8827 2 1
4326 6 1
8978 0 1
12480 0 19
2343 0 1
3710 0 1
1749 0 10
7980 0 3
6019 0 6
1132 6 1
7946 3 1
11744 0 1
8775 0 1
2124 0 1
163 0 1
6650 0 1
7761 0 4
12268 0 12
8565 4 1
2707 3 1
7311 4 1
11109 3 1
11101 6 1
11285 0 1
9580 0 1
2929 0 1
968 0 1
6191 0 1
4230 0 1
9756 3 1
7904 0 11
9114 4 1
9546 3 1
12090 0 2
10129 0 1
3494 0 1
765 0 1
6996 0 29
5035 0 2
4418 2 1
6962 3 1
10504 0 1
11887 0 1
9926 0 2
3275 0 30
1314 0 1
6777 0 3
4816 0 1
2340 3 1
697 2 1
11421 4 1
7792 4 1
10301 0 1
8340 0 1
5689 0 1
4080 0 1
1111 0 1
7342 0 1
5381 0 1
3223 6 1
4062 3 1
142 6 1
11106 0 1
9145 0 1
2510 0 1
3621 0 2
1916 0 1
8147 0 25
5162 0 1
6188 3 1
11671 0 22
8942 0 1
2291 0 1
330 0 7
6561 0 1
7928 0 1
5983 0 1
5464 6 1
12410 3 1
6861 6 1
6925 3 1
7293 3 1
9491 0 1
2840 0 1
127 0 1
1213 5 1
4397 0 1
4373 0 4
5740 0 1
11418 3 2
2822 3 1
5730 3 1
12257 0 1
9272 0 3
2637 0 30
676 0 1
7163 0 1
4178 0 1
9695 6 1
642 3 1
9661 3 2
10687 0 4
11798 0 1
10093 0 1
3442 0 1
1481 0 1
6688 0 3
4743 0 1
8144 3 1
4224 6 1
10468 0 2
8507 0 12
4007 0 1
1278 0 1
7509 0 1
5548 0 1
2288 3 2
6892 6 1
11483 4 1
4314 4 1
11017 0 1
4897 3 1
3788 0 19
1827 0 1
7290 0 11
5329 0 1
5443 8 1
9920 6 1
3754 3 1
7121 3 1
10814 0 1
8853 0 1
12355 0 1
2202 0 1
497 0 1
1608 0 1
7855 0 17
5894 0 1
7160 3 2
3119 4 1
8202 5 1
11619 0 1
9658 0 1
3023 0 1
38 0 1
6525 0 1
4564 0 1
5675 0 23
1556 6 1
4740 3 2
12168 0 21
9455 0 6
2804 0 1
843 0 1
7074 0 26
4345 0 1
11999 3 1
11965 0 9
10004 0 11
3353 0 28
624 0 1
6871 0 1
4910 0 1
11125 3 1
272 4 1
10379 0 1
8674 0 1
9785 0 1
3150 0 5
1189 0 1
7676 0 30
4691 0 26
7969 0 1
7852 3 1
11184 0 1
8215 0 1
3955 0 5
1994 0 1
7201 0 33
5496 0 2
4639 6 1
2403 3 2
4429 6 1
10981 0 1
9020 0 1
7537 6 1
2369 0 1
408 0 1
1791 0 1
8022 0 1
6061 0 4
12030 0 26
390 3 1
11530 0 1
8801 0 1
2166 0 1
205 0 1
6436 0 1
7803 0 1
5842 0 1
6868 3 1
4907 5 1
3218 6 1
1689 3 2
8264 5 1
9366 0 1
2715 0 1
1010 0 2
6217 0 1
4256 0 17
3147 5 1
9156 4 1
1671 4 1
4670 6 1
10171 0 1
3520 0 2
551 0 1
7038 0 1
5077 0 1
12114 0 1
3095 3 1
9051 4 1
2885 3 1
10546 0 2
8585 0 8
9952 0 1
14 5 1
1356 0 1
7587 0 1
4858 0 1
7385 0 6
5805 0 1
6467 4 1
8999 2 1
9317 3 1
10343 0 1
8382 0 1
3866 0 1
1137 0 1
7368 0 1
5423 0 1
11611 6 1
7967 3 1
785 4 1
10892 0 2
9187 0 1
12433 0 2
2536 0 20
3663 0 3
1702 0 4
4886 5 1
5204 0 1
3453 4 1
7603 3 1
11697 0 19
8712 0 1
2077 0 1
372 0 11
6603 0 1
7714 0 10
6009 0 12
955 3 1
7211 6 1
5559 4 1
9101 3 1
3817 3 1
11494 0 1
9533 0 1
2882 0 1
921 0 1
6384 0 17
4439 0 2
8450 6 1
6366 3 1
1653 3 1
12043 0 1
9314 0 31
2679 0 9
718 0 1
6949 0 1
4220 0 1
4789 3 1
2645 1 1
10713 0 1
11824 0 1
9879 0 1
3228 0 5
1523 0 1
6730 0 1
4769 0 1
6180 0 1
7569 0 1
6227 6 1
3450 3 1
7745 4 1
2577 3 1
1665 6 1
10254 0 2
8549 0 1
4033 0 4
1048 0 7
7551 0 1
5590 0 1
1437 3 1
11059 0 2
9098 0 1
10628 0 22
2463 0 1
3830 0 1
1869 0 1
8100 0 34
5371 0 4
4436 3 1
8066 3 1
10840 0 1
8895 0 1
12397 0 1
2244 0 2
283 0 1
1650 0 1
7881 0 1
5920 0 1
2676 3 1
3762 2 1
8861 1 1
11405 0 1
9700 0 1
3049 0 1
64 0 13
6311 0 1
4606 0 1
5717 0 18
12443 6 1
9666 3 1
8863 3 1
7326 4 1
12210 0 1
9225 0 4
2590 0 1
885 0 1
7116 0 1
4131 0 2
9031 4 1
1786 4 1
10624 0 1
12007 0 1
10046 0 17
3395 0 3
1434 0 1
6897 0 2
4936 0 3
5535 3 2
10421 0 4
8460 0 1
9827 0 2
3176 0 2
1231 0 14
7462 0 1
4733 0 29
9475 4 1
3158 3 1
3565 3 1
11226 0 19
8241 0 1
3741 0 1
2036 0 2
7243 0 1
5282 0 1
6308 3 1
9080 1 1
9741 3 1
10767 0 3
9062 0 1
12308 0 1
2411 0 1
450 0 1
1561 0 1
7015 5 1
6103 0 18
7085 0 2
4128 3 1
8596 4 1
5584 6 1
6069 1 1
4110 6 1
9611 0 4
2960 0 1
247 0 1
6478 0 8
4517 0 2
5884 0 1
7996 6 1
2325 3 1
11353 0 1
9392 0 1
2757 0 1
796 0 1
6259 0 1
4298 0 2
12444 4 1
3264 0 1
11918 0 1
10213 0 1
3562 0 1
577 0 1
6808 0 3
5119 0 1
10560 3 1
7240 3 1
7725 4 1
10588 0 1
8627 0 13
9738 0 11
40 5 1
1398 0 1
7629 0 2
4644 0 21
2584 6 1
5483 3 1
4610 3 1
3476 5 1
11137 0 34
8408 0 1
3908 0 1
1947 0 1
7410 0 1
5449 0 1
9007 3 1
4329 4 1
11869 3 1
3257 3 1
10934 0 1
8973 0 1
12475 0 1
2322 0 1
3689 0 1
1728 0 1
7975 0 1
5246 0 1
5286 0 1
3671 1 1
11739 0 1
8754 0 2
2119 0 1
158 0 3
6645 0 1
7756 0 1
5795 0 1
3134 4 1
11264 0 1
9575 0 10
2924 0 8
963 0 17
6170 0 1
4465 0 1
53 8 1
9109 4 1
5480 4 1
12085 0 2
10124 0 2
3473 0 3
744 0 1
6991 0 20
5030 0 8
8890 4 1
109 3 1
10499 0 1
5428 2 1
9905 0 2
3270 0 2
1309 0 1
6772 0 3
4811 0 1
12472 3 2
7972 3 1
7355 3 1
4388 6 1
10280 0 1
8335 0 2
4075 0 1
1090 0 2
7321 0 1
5616 0 1
1683 3 1
8160 1 1
11101 0 1
4981 3 1
2489 0 18
3600 0 2
1911 0 1
8142 0 32
5157 0 1
960 3 1
191 0 3
3504 4 1
3838 3 1
4330 6 1
6885 6 1
8921 0 1
2286 0 2
325 0 1
6556 0 10
7923 0 23
5962 0 1
6371 3 1
5521 5 1
3338 6 1
1658 3 1
723 2 1
11447 0 3
8693 5 1
2835 0 2
106 0 1
6337 0 4
4376 0 1
5759 0 1
4358 3 1
12337 3 1
12252 0 20
9267 0 24
2616 0 30
671 0 1
7158 0 2
4173 0 24
4072 3 1
3215 3 1
1572 4 1
12218 3 1
11601 3 2
10666 0 1
11777 0 1
5657 3 1
3437 0 1
1476 0 1
6683 0 3
4978 0 3
9471 6 1
1035 3 1
5169 0 1
10463 0 6
8502 0 1
3986 0 1
1257 0 1
7488 0 1
5543 0 15
7920 3 1
8896 3 1
807 4 1
9835 1 1
11012 0 15
8283 0 5
12553 0 1
3783 0 1
1822 0 9
7285 0 1
5324 0 23
6847 0 4
10959 6 1
9915 6 1
10617 3 1
10793 0 2
8832 0 1
12350 0 1
2197 0 1
492 0 1
1603 0 1
7834 0 1
6129 0 3
9687 3 1
9070 3 2
11614 0 1
9653 0 1
3002 0 1
17 0 11
6504 0 13
4559 0 11
5670 0 20
6989 7 1
5460 4 1
5574 4 1
12163 0 1
9434 0 1
2799 0 1
838 0 1
7069 0 2
4340 0 1
4923 3 1
1122 6 1
11944 0 1
9999 0 1
3348 0 3
619 0 1
6850 0 1
4889 0 1
9814 1 1
11309 3 1
9348 5 1
10374 0 1
8669 0 1
9780 0 12
3129 0 1
1168 0 1
7671 0 2
4686 0 1
5649 6 1
1600 3 1
7230 1 1
1582 6 1
11179 0 26
8194 0 1
3950 0 8
1989 0 1
7196 0 1
5491 0 2
6485 6 1
10960 0 18
5633 6 1
12517 0 5
2364 0 1
403 0 1
1770 0 1
8001 0 2
6040 0 3
2796 3 2
11559 3 1
2330 3 1
10325 3 1
11525 0 4
8796 0 1
2145 0 7
184 0 1
6431 0 8
7798 0 16
5837 0 1
8703 5 1
783 3 1
3160 4 1
9169 3 1
11306 0 2
9345 0 2
2710 0 1
1005 0 6
6212 0 2
4251 0 1
6795 3 1
6178 3 1
9759 2 1
4649 6 1
10166 0 1
3515 0 16
530 0 1
7017 0 1
5056 0 2
1545 4 1
10541 0 1
4421 3 1
9947 0 1
2263 5 1
1351 0 1
7582 0 1
4853 0 1
3278 3 1
6462 4 1
2661 3 1
10322 0 1
8361 0 1
3861 0 1
1132 0 14
7363 0 2
5402 0 1
3676 1 1
1098 3 1
10887 0 3
9182 0 1
12428 0 2
2531 0 1
3642 0 2
1681 0 1
8168 0 2
5199 0 1
9466 6 1
7101 6 1
10606 5 1
11692 0 1
8707 0 1
2056 0 1
367 0 1
6598 0 1
7709 0 1
12262 0 7
5505 3 1
5538 4 1
2294 3 1
11473 0 32
9512 0 1
2877 0 1
916 0 1
6379 0 1
4418 0 16
5937 0 1
10353 4 1
9494 3 1
114 3 1
265 3 1
12038 0 3
9309 0 8
2658 0 3
697 0 1
6928 0 1
4215 0 2
4313 8 1
7845 4 1
5230 4 1
10708 0 6
11819 0 1
9858 0 1
3223 0 1
1518 0 1
6725 0 2
4764 0 1
4837 3 1
10267 3 1
10489 0 1
8528 0 1
4028 0 3
1043 0 1
7530 0 13
5569 0 1
947 4 1
11989 3 1
3377 3 1
11054 0 1
9093 0 1
2442 0 3
3809 0 1
1848 0 1
8095 0 13
5366 0 1
7293 1 1
8698 5 1
9809 3 1
10835 0 9
8874 0 1
12376 0 1
2239 0 1
278 0 6
1645 0 23
7876 0 1
5915 0 1
4921 3 1
3140 4 1
4795 4 1
7225 3 1
9695 0 7
3044 0 1
59 0 19
6290 0 1
4585 0 1
5696 0 1
6693 0 2
3220 3 2
7207 4 1
3010 3 1
5678 3 1
2393 3 1
12205 0 16
9220 0 1
2569 0 1
864 0 1
7111 0 6
4126 0 1
1040 3 1
5644 6 1
1781 4 1
8825 3 1
11986 0 1
10025 0 3
3390 0 1
1429 0 1
6892 0 17
4931 0 1
5021 3 1
7907 4 1
10400 0 1
8455 0 1
9822 0 1
3171 0 1
1210 0 1
7441 0 1
4712 0 1
2236 3 1
731 4 1
11221 0 1
8236 0 5
3720 0 1
2031 0 2
7238 0 1
5277 0 1
9075 3 1
479 3 1
7142 4 1
8609 3 1
11002 0 15
9041 0 25
12303 0 4
2406 0 2
445 0 1
1556 0 22
8043 0 1
6082 0 1
7108 3 2
4123 5 1
8378 3 1
11567 0 38
9606 0 24
2955 0 6
226 0 1
6457 0 1
4496 0 1
5879 0 1
4928 3 1
5537 0 21
7806 3 1
11348 0 5
9387 0 2
2736 0 1
791 0 1
6254 0 12
4293 0 1
121 8 1
3335 3 1
1692 4 1
11314 3 1
2718 3 1
1806 4 1
214 6 1
12153 0 1
10192 0 1
3557 0 1
572 0 1
6803 0 1
5098 0 1
6015 4 1
9557 3 1
2906 5 1
7201 6 1
8622 0 1
9733 0 2
3082 0 1
1377 0 1
7608 0 1
4639 0 1
10140 6 1
3489 2 1
7183 3 1
6541 6 1
9338 5 1
10364 0 1
8403 0 1
3903 0 1
1942 0 1
7405 0 14
5444 0 2
2952 3 1
10947 3 1
2351 3 1
822 4 1
10913 0 19
4793 3 1
12470 0 1
2317 0 2
3684 0 1
1723 0 1
7954 0 1
5225 0 1
9190 3 1
39 8 1
11734 0 1
8749 0 1
2098 0 1
137 0 1
6624 0 1
7751 0 1
5790 0 1
6800 3 1
6199 3 1
11515 0 1
9554 0 1
2919 0 2
958 0 1
6165 0 1
4460 0 1
7313 3 1
4636 3 1
5043 3 1
12064 0 12
10119 0 29
3468 0 1
739 0 21
6970 0 1
5009 0 4
5441 5 1
7985 4 1
2817 3 1
10750 0 1
11861 0 1
5741 3 1
3249 0 4
1288 0 1
6767 0 1
4806 0 19
6918 2 1
1526 3 1
12234 5 1
3663 2 1
653 3 1
10275 0 4
8570 0 31
4070 0 27
1085 0 1
7316 0 6
5611 0 3
11907 6 1
7106 4 1
11080 0 1
9135 0 1
2484 0 11
3595 0 1
1890 0 1
8121 0 3
5136 0 1
8616 6 1
8103 1 1
4325 6 1
3240 5 1
10877 0 1
5525 3 1
2265 0 36
304 0 2
6551 0 3
7918 0 3
5957 0 1
736 3 1
8450 4 1
3765 3 1
11426 0 3
9721 0 1
2830 0 10
101 0 1
6332 0 2
4371 0 3
5738 0 1
6915 3 1
7347 4 1
12247 0 1
9262 0 28
2611 0 1
650 0 1
7137 0 1
4152 0 3
7514 4 1
10695 3 1
4575 6 1
4751 3 1
10661 0 21
5590 6 1
10067 0 1
3416 0 1
1471 0 1
6678 0 3
4973 0 8
3592 3 1
4469 0 11
6468 4 1
11377 3 1
2781 3 2
10442 0 1
8481 0 1
9848 0 9
3981 0 1
1252 0 1
7483 0 1
5522 0 11
1835 3 1
9830 3 1
1218 3 1
2244 2 1
11263 0 1
8278 0 1
12548 0 28
3762 0 1
1801 0 1
7264 0 1
5319 0 1
681 4 1
10612 5 1
4606 6 1
9083 0 1
12329 0 7
2176 0 1
487 0 1
1598 0 1
7829 0 1
6124 0 1
3031 3 1
11593 0 1
9632 0 24
2997 0 10
12 0 1
6499 0 1
4538 0 1
5649 0 1
9614 3 1
2277 3 1
5553 4 1
8997 3 2
11390 0 2
9429 0 1
2778 0 1
817 0 1
7048 0 1
4335 0 1
11405 5 1
6879 3 1
6413 3 1
7780 5 1
10234 0 3
3343 0 1
614 0 1
6845 0 1
4884 0 1
6228 6 1
4649 0 1
4699 3 1
10609 0 1
8648 0 1
9775 0 10
3124 0 7
1163 0 1
7650 0 8
4665 0 1
7147 6 1
8630 3 1
11174 0 1
8445 0 1
3929 0 1
1968 0 1
7191 0 20
5486 0 19
848 4 1
1950 3 1
3174 0 6
10955 0 2
8994 0 2
7168 8 1
2359 0 4
398 0 9
1765 0 1
7996 0 14
6035 0 2
7809 0 14
6444 1 1
4483 3 1
12478 3 2
11760 0 1
8791 0 1
2140 0 1
179 0 7
6410 0 37
7777 0 1
5816 0 1
8560 6 1
7327 4 1
3155 4 1
4696 4 1
11301 0 1
9596 0 1
2689 0 1
984 0 11
6207 0 1
4246 0 1
9772 3 1
1160 3 1
12140 1 1
12106 0 1
10145 0 1
3510 0 1
525 0 1
7012 0 1
5051 0 9
5483 5 1
6978 3 1
6361 3 1
11903 0 1
9942 0 1
3291 0 35
1330 0 1
7561 0 8
4832 0 1
4766 6 1
7548 6 1
8822 4 1
7421 0 1
10317 0 1
8356 0 1
3840 0 1
1127 0 1
7358 0 17
5397 0 5
5516 2 1
176 3 1
5469 3 2
9195 3 1
3671 3 1
661 4 1
4296 6 1
11122 0 1
9161 0 1
12423 0 1
2526 0 4
3637 0 1
1676 0 1
8163 0 32
5178 0 1
6204 3 1
11693 7 1
9143 1 1
1025 3 1
11687 0 2
8958 0 1
2051 0 1
346 0 1
6577 0 1
7688 0 2
5999 0 1
4447 3 1
7926 3 2
11468 0 9
9507 0 1
2856 0 2
911 0 1
6374 0 25
4413 0 1
7574 7 1
2687 3 1
11434 3 1
5746 3 1
12273 0 5
9288 0 4
2653 0 1
692 0 1
6923 0 2
4194 0 10
1124 3 1
9270 3 1
12454 4 1
5209 4 1
10703 0 2
11814 0 1
